0,1,2,3,4,5
0.4352404157516011,-0.35448322859952824,-0.2354751024724559,0.2515575951947116,0.16456240991433108,-0.053861270034206016
-1.9545612732993831,-0.9346051095445291,-0.09612122833702172,0.09755074945802476,0.02373228086955747,0.03171995652649855
-1.808716888792779,-1.1647092075171075,0.8660010116349215,0.2879353492030055,1.9975947421459237,-0.3677783625649997
2.5858396784475337,-1.597254217166323,0.01767558768866594,-0.24801608545725923,-0.20055976326210215,0.5893595660497774
-0.6173159336506558,-0.12144528624461905,-0.4349460511562574,0.26792283197063016,-0.32126007313820026,-1.3658704099806218
0.5814870045409614,-0.26344754186577646,0.636033675387573,0.5330982971554828,1.9689654340575076,-2.137896093837926
-0.6731342790869119,0.7741381551428699,-0.5003636735643683,0.5641455464604982,0.24249576498784328,-0.6816171070819601
2.8286922366942258,-1.8645005327604796,-0.23568582557713447,-0.5144608678319618,-1.1983953278104784,-0.199145599813041
1.7049110792555866,1.2463304397550106,5.651011387703434,4.2549419623695846,-0.5821379478517038,-0.6884535071834
-0.4035588710433169,0.6815699601371877,1.2952161591498779,-2.1198812324772103,0.1245981135974331,-1.444887909328072
-1.1572445670366582,0.1744790561243303,-0.5877646014175884,0.2775474506985884,-0.33823798205199207,0.4459070057103111
1.7342466307694129,0.680871418249565,-0.19777106004108277,0.561742416867401,0.8423387209576702,-0.7692484083422061
-0.5330641091984063,-0.36993326387080117,-0.315092287880026,0.12789357387043362,-0.2964229950316426,-0.8963417658350741
-0.6598353225857092,-0.3691538343151383,-0.5987641268716303,0.07457028579288746,-0.7208496755330805,0.6601703728642531
2.1118073289497024,0.7625454412637402,-0.2761317734745423,0.5952865346393166,0.8662768493796459,0.019812797615674803
-2.038968350769617,-0.9833247052675722,-0.07516064352062206,0.08843444998180405,0.05052367979823732,0.14461030422463414
-0.0033395537661787514,-0.47798410966634175,0.012311408075316038,0.09397604450964263,0.20368784647068397,-1.3232107744909785
-0.3486811164242336,0.09243073616466038,-0.46928050117415865,0.3996416392590384,0.2617410061045715,2.0787376298402775
-0.6687292897433361,-0.30138082041082626,-0.6522149110831315,0.07368227022438309,-1.029084708406547,-1.2244392285545957
-0.20675739693300493,0.850734511356396,-0.8408493220754388,0.41696148402250305,-0.6192964064501901,-1.0488994243106144
-1.2462391022239936,1.0977334664195633,-0.20123134437602497,0.9030392420586127,1.5767234072447305,1.335806330477209
1.6278073315424681,0.3556324748542497,-0.1360649185783666,0.4739421849094324,0.8317559904512158,-0.17576155248991368
0.6596681540958705,-1.055358942538968,-0.728267270867754,-0.2538242317929769,-1.6532138279744275,-0.34753609574773686
0.010882628341097272,-0.36565429626614904,-0.3590119518074837,0.07432058257301065,-0.42454398615252914,-0.7654130559163526
0.39670575325068563,1.0656516968093739,0.44860864456844407,-2.1779447133859815,-1.3108406503304026,-0.4321101710098458
-1.2190411133093426,-1.9699616702031972,0.019150416462727696,-0.3274552405158231,-0.45205807834467976,0.99267885575046
0.1591117133935096,1.185713147254231,0.7225564673935209,-1.9749761992740202,-0.4466230250783408,-0.07280081834743776
3.092073152650829,-1.6958192011854627,-0.3057724147866399,-0.45320222099947927,-1.1341686987173973,0.3431977036081224
-0.15942750154245847,0.3577595187839196,-0.5293768367511532,0.37658327292919147,-0.23131963745413914,-1.3644317100182304
1.841904008474337,0.7374002228477686,-0.22482712869519514,0.5839742090512111,0.8705676399056491,-0.500451075587065
-1.1624058270755622,-0.2473771096408901,-0.27584474834528866,0.24973346984394784,0.025947008263844017,-0.3389068024877016
0.6088371131779922,-2.052242623281286,-0.17885823897558908,-0.5538897456084768,-1.2861638829510156,-0.47806796069131136
-1.7717757287870528,0.16721477785763106,-0.5306178113830021,0.32589093943245145,-0.22553701778167565,0.06364395221168581
0.27940461108013614,0.9806112966543923,0.7805519630086815,-2.0802265645772264,-0.5177084995357373,0.03412030828148513
1.955117245158154,1.0814609989566306,2.0382013094257254,-1.6605759357725536,2.3586694785289297,-1.141403261987389
1.4810015379314376,0.7642063543102044,-0.21919861467607438,0.6677643253950473,1.093908688228709,0.30704381139453846
-1.7320687467075726,-1.4189129482135099,0.0326495212524137,-0.13074371395061923,-0.11006691621559081,0.4635093886948378
0.11130982756307253,1.4953130465227793,-1.040448285981605,0.7126190587955596,-0.19424781590440737,0.8780685997833227
-0.42315494249681845,-0.48531042483995007,-0.3183201124541369,0.086272108920296,-0.3705511696523532,-0.7959013756659037
0.06711159313231324,0.014068766559823496,-0.4740805417611393,0.25973439416700694,-0.1897210348738752,0.08816884457347268
-1.0178387902692936,0.2777421399940777,-0.32157777620976286,0.37630858164168784,0.18179724114692272,-0.762444065285619
-1.5551045153437848,0.46296575199557033,-0.5569069116427381,0.3691612440509124,-0.20399293383992775,-0.41201788437655273
1.4032412557418634,0.6272401542666409,-0.18378121936050318,0.5894528699026114,0.8788998241535402,-0.8585598465026527
-0.9485948936134065,0.04722426826401448,-0.6532720098884514,0.21772056896749517,-0.7160994362160433,-0.8418809699715037
-0.40748087426453966,-0.8459750837326916,-0.27046301881418583,-0.04535866769982906,-0.5743949785386796,-1.0546581427029567
-2.4745476212576354,-1.3724798616994325,0.05362398914277037,-0.02354890767690246,0.035592570369609305,0.1351275308284166
-0.6717336971010657,1.2463362704880319,0.5509316136053295,-1.964336650419973,-0.5424875197976567,1.7978314902601737
1.7251267859136208,0.7742448598705081,-0.26079884535947256,0.6389012642388348,0.9043965404715865,-0.3686127618199718
0.677980658826653,0.4504412791148112,-0.6920864397425018,0.43382564309382465,-0.14942153805454464,0.8149965718100568
-2.0098818749354534,-0.9071403393558161,-0.09008591123403385,0.10602095562864772,0.0371118270683069,-0.08605122595021387
-0.5559015304399185,-0.5364484253339233,0.5663640426009459,0.40964193884312944,1.6556666214489935,-1.4248944785612603
0.11734802708618608,2.120522258783156,0.5995715960329333,-1.6435601376763864,0.0312904622843199,0.27427366956330956
-0.4655420936653666,-0.03842022628428461,-0.3754342524420267,0.2706425025234104,-0.005277782215123161,0.18949431529800354
2.232330139975236,-1.7357036932032095,-0.20287481410528863,-0.3932426533246105,-0.8911456272158496,0.3201463097412652
-0.8939615889241115,1.1309145555650377,-0.5601646184990966,0.7047142729337759,0.3057478351857536,-1.4901522969248848
-2.112582408198993,-1.1472105617413546,-0.04046441392390759,0.043278765150776714,0.04263733305743896,0.38169873407189325
